# Total Phase Data Center(tm) v8.00
# (c) 2005-2025 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data,ASCII
0,"2964","1:11.434.067","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"2965","1:11.434.922","278.200 us","1 B","","S","50","Write Transaction",81,"."
0,"2966","1:11.435.200","1.773.600 ms","16 B","","SP","50","Read Transaction",4C 55 4D 45 4E 54 55 4D 20 20 20 20 20 20 20 20*,"LUMENTUM        "
0,"2967","1:11.439.355","278.200 us","1 B","","S","50","Write Transaction",7F,"."
0,"2968","1:11.439.633","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"2969","1:11.440.500","278.100 us","1 B","","S","50","Write Transaction",94,"."
0,"2970","1:11.440.778","1.773.700 ms","16 B","","SP","50","Read Transaction",39 36 35 33 2D 45 31 2D 31 30 31 31 20 20 20 20*,"9653-E1-1011    "
0,"2971","1:11.446.867","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2972","1:11.447.145","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2973","1:11.448.119","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2974","1:11.448.397","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2975","1:11.449.111","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"2976","1:11.450.015","278.100 us","1 B","","S","50","Write Transaction",A3,"."
0,"2977","1:11.450.293","218.000 us","1 B","","SP","50","Read Transaction",77*,"w"
0,"2978","1:11.451.139","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2979","1:11.452.110","278.100 us","1 B","","S","50","Write Transaction",55,"U"
0,"2980","1:11.452.388","218.000 us","1 B","","SP","50","Read Transaction",02*,"."
0,"2981","1:11.453.160","278.100 us","1 B","","S","50","Write Transaction",57,"W"
0,"2982","1:11.453.438","218.000 us","1 B","","SP","50","Read Transaction",74*,"t"
0,"2983","1:11.454.357","321.700 us","2 B","","SP","50","Write Transaction",1A 10,".."
0,"2984","1:13.349.681","278.100 us","1 B","","S","50","Write Transaction",00,"."
0,"2985","1:13.349.959","13.389.200 ms","128 B","","SP","50","Read Transaction",19 53 04 03 09 00 00 00 01 00 00 00 00 00 2D A8 81 3C 29 DD 29 DD 29 DC 33 52 10 00 00 00 00 00 00 F0 0F 00 00 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 80 74 11 FF 81 76 22 55 82 78 44 11 83 80 88 01 80 73 11 FF 81 75 22 55 82 77 44 11 83 7F 88 01 00 00 00 00 00 00 00 00 00 00*,".S............-..<).).)."
0,"2986","1:13.377.526","278.200 us","1 B","","S","50","Write Transaction",80,"."
0,"2987","1:13.377.804","8.929.600 ms","85 B","","SP","50","Read Transaction",19 4C 55 4D 45 4E 54 55 4D 20 20 20 20 20 20 20 20 00 01 9C 39 36 35 33 2D 45 31 2D 31 30 31 31 20 20 20 20 30 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 32 34 30 37 30 38 53 4A 41 42 43 44 45 31 32 33 34 35 E0 6A 65 27 00 00 00 00 00 00 00 00 04*,".LUMENTUM        ...9653"
0,"2988","1:13.397.688","278.100 us","1 B","","S","50","Write Transaction",56,"V"
0,"2989","1:13.397.966","218.000 us","1 B","","SP","50","Read Transaction",80*,"."
0,"2990","1:13.398.871","278.200 us","1 B","","S","50","Write Transaction",55,"U"
0,"2991","1:13.399.149","218.000 us","1 B","","SP","50","Read Transaction",02*,"."
0,"2992","1:13.400.041","278.100 us","1 B","","S","50","Write Transaction",57,"W"
0,"2993","1:13.400.319","218.000 us","1 B","","SP","50","Read Transaction",74*,"t"
0,"2994","1:13.401.226","278.200 us","1 B","","S","50","Write Transaction",58,"X"
0,"2995","1:13.401.504","218.000 us","1 B","","SP","50","Read Transaction",11*,"."
0,"2996","1:13.797.063","278.100 us","1 B","","S","50","Write Transaction",09,"."
0,"2997","1:13.797.341","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"2998","1:13.798.224","278.100 us","1 B","","S","50","Write Transaction",0A,"."
0,"2999","1:13.798.502","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3000","1:13.799.394","278.100 us","1 B","","S","50","Write Transaction",0B,"."
0,"3001","1:13.799.672","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3002","1:13.800.581","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3003","1:13.800.859","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3004","1:13.801.406","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3005","1:13.802.316","278.100 us","1 B","","S","50","Write Transaction",91,"."
0,"3006","1:13.802.594","218.000 us","1 B","","SP","50","Read Transaction",60*,"`"
0,"3007","1:13.803.444","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3008","1:13.804.430","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3009","1:13.804.708","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3010","1:13.805.405","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3011","1:13.806.309","278.100 us","1 B","","S","50","Write Transaction",8B,"."
0,"3012","1:13.806.587","529.100 us","4 B","","SP","50","Read Transaction",00 00 00 00*,"...."
0,"3013","1:13.808.096","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3014","1:13.809.198","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3015","1:13.809.476","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3016","1:13.810.323","321.700 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3017","1:13.811.231","278.200 us","1 B","","S","50","Write Transaction",95,"."
0,"3018","1:13.811.509","529.100 us","4 B","","SP","50","Read Transaction",00 00 00 00*,"...."
0,"3019","1:13.813.019","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3020","1:13.814.096","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3021","1:13.814.374","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3022","1:13.815.222","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3023","1:13.816.130","278.100 us","1 B","","S","50","Write Transaction",8F,"."
0,"3024","1:13.816.408","529.100 us","4 B","","SP","50","Read Transaction",00 00 00 00*,"...."
0,"3025","1:13.817.407","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3026","1:13.821.415","278.100 us","1 B","","S","50","Write Transaction",08,"."
0,"3027","1:13.821.693","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3028","1:13.822.572","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3029","1:13.822.850","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3030","1:13.823.698","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3031","1:13.824.605","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"3032","1:13.824.883","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3033","1:13.825.416","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3034","1:13.826.378","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3035","1:13.826.656","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3036","1:13.827.508","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3037","1:13.828.410","278.100 us","1 B","","S","50","Write Transaction",9E,"."
0,"3038","1:13.828.689","218.100 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3039","1:13.829.406","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3040","1:13.830.359","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3041","1:13.830.637","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3042","1:13.831.488","321.700 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3043","1:13.832.395","278.100 us","1 B","","S","50","Write Transaction",93,"."
0,"3044","1:13.832.673","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3045","1:13.833.410","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3046","1:13.834.386","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3047","1:13.834.664","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3048","1:13.835.511","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3049","1:13.836.414","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"3050","1:13.836.692","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3051","1:13.837.412","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3052","1:13.838.371","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3053","1:13.838.649","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3054","1:13.839.501","321.700 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3055","1:13.840.403","278.100 us","1 B","","S","50","Write Transaction",88,"."
0,"3056","1:13.840.681","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3057","1:13.841.409","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3058","1:13.842.377","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3059","1:13.842.655","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3060","1:13.843.507","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3061","1:13.844.414","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"3062","1:13.844.692","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3063","1:13.845.412","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3064","1:13.846.366","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3065","1:13.846.644","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3066","1:13.847.491","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3067","1:13.848.393","278.200 us","1 B","","S","50","Write Transaction",89,"."
0,"3068","1:13.848.671","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3069","1:13.849.413","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3070","1:13.850.386","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3071","1:13.850.664","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3072","1:13.851.511","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3073","1:13.852.413","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"3074","1:13.852.691","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3075","1:13.853.408","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3076","1:13.854.377","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3077","1:13.854.655","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3078","1:13.855.502","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3079","1:13.856.409","278.200 us","1 B","","S","50","Write Transaction",9E,"."
0,"3080","1:13.856.687","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"3081","1:13.857.417","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3082","1:13.858.377","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3083","1:13.858.655","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3084","1:13.859.501","321.700 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"3085","1:13.860.404","278.100 us","1 B","","S","50","Write Transaction",94,"."
0,"3086","1:13.860.682","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3087","1:13.861.416","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3088","1:13.863.042","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3089","1:13.863.320","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3090","1:13.864.167","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3091","1:13.865.075","278.100 us","1 B","","S","50","Write Transaction",8E,"."
0,"3092","1:13.865.353","218.000 us","1 B","","SP","50","Read Transaction",64*,"d"
0,"3093","1:13.866.198","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3094","1:13.867.249","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3095","1:13.867.527","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3096","1:13.868.380","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3097","1:13.869.287","278.200 us","1 B","","S","50","Write Transaction",8E,"."
0,"3098","1:13.869.565","218.000 us","1 B","","SP","50","Read Transaction",64*,"d"
0,"3099","1:13.870.411","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3100","1:13.871.361","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3101","1:13.871.639","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3102","1:13.872.485","321.700 us","2 B","","SP","50","Write Transaction",7F 2F,"./"
0,"3103","1:13.873.404","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3104","1:13.873.682","218.100 us","1 B","","SP","50","Read Transaction",07*,"."
0,"3105","1:13.874.532","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3106","1:13.875.487","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3107","1:13.875.765","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3108","1:13.876.611","321.700 us","2 B","","SP","50","Write Transaction",7F 2C,".,"
0,"3109","1:13.877.411","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3110","1:13.877.689","13.389.100 ms","128 B","","SP","50","Read Transaction",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00*,"........................"
0,"3111","1:13.905.594","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3112","1:13.906.552","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3113","1:13.906.831","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3114","1:13.907.685","321.800 us","2 B","","SP","50","Write Transaction",7F 20,". "
0,"3115","1:13.908.589","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3116","1:13.908.867","13.389.200 ms","128 B","","SP","50","Read Transaction",00 09 01 09 02 09 03 09 04 09 05 09 06 09 07 09 10 0B 11 0B 12 0B 13 0B 14 0B 15 0B 16 0B 17 0B 20 0D 21 0D 22 0D 23 0D 24 0D 25 0D 26 0D 27 0D 30 0F 31 0F 32 0F 33 0F 34 0F 35 0F 36 0F 37 0F 40 0A 41 0A 42 0A 43 0A 44 0A 45 0A 46 0A 47 0A 50 0C 51 0C 52 0C 53 0C 54 0C 55 0C 56 0C 57 0C 60 0E 61 0E 62 0E 63 0E 64 0E 65 0E 66 0E 67 0E 70 10 71 10 72 10 73 10 74 10 75 10 76 10 77 10*,"........................"
0,"3117","1:13.937.593","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3118","1:13.938.648","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3119","1:13.938.926","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3120","1:13.939.773","321.800 us","2 B","","SP","50","Write Transaction",7F 21,".!"
0,"3121","1:13.940.675","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3122","1:13.940.953","13.389.200 ms","128 B","","SP","50","Read Transaction",00 11 01 11 02 11 03 11 04 11 05 11 06 11 07 11 10 13 11 13 12 13 13 13 14 13 15 13 16 13 17 13 20 15 21 15 22 15 23 15 24 15 25 15 26 15 27 15 30 17 31 17 32 17 33 17 34 17 35 17 36 17 37 17 40 19 41 19 42 19 43 19 44 19 45 19 46 19 47 19 50 04 51 04 52 04 53 04 00 00 00 00 00 00 00 00 60 05 61 05 62 05 63 05 64 05 65 05 66 05 67 05 70 07 71 07 72 07 73 07 74 07 75 07 76 07 77 07*,"........................"
0,"3123","1:13.969.595","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3124","1:13.970.643","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3125","1:13.970.921","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3126","1:13.971.769","321.700 us","2 B","","SP","50","Write Transaction",7F 22,"."""
0,"3127","1:13.972.671","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3128","1:13.972.949","13.389.200 ms","128 B","","SP","50","Read Transaction",00 12 01 12 02 12 03 12 04 12 05 12 06 12 07 12 10 14 11 14 12 14 13 14 14 14 15 14 16 14 17 14 20 16 21 16 22 16 23 16 24 16 25 16 26 16 27 16 30 18 31 18 32 18 33 18 34 18 35 18 36 18 37 18 40 1A 41 1A 42 1A 43 1A 44 1A 45 1A 46 1A 47 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 60 06 61 06 62 06 63 06 64 06 65 06 66 06 67 06 70 08 71 08 72 08 73 08 74 08 75 08 76 08 77 08*,"........................"
0,"3129","1:14.001.605","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3130","1:14.002.644","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3131","1:14.002.922","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3132","1:14.003.773","321.700 us","2 B","","SP","50","Write Transaction",7F 23,".#"
0,"3133","1:14.004.680","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"3134","1:14.004.958","13.389.100 ms","128 B","","SP","50","Read Transaction",00 1B 01 1B 02 1B 03 1B 04 1B 05 1B 06 1B 07 1B 10 1C 11 1C 12 1C 13 1C 14 1C 15 1C 16 1C 17 1C 20 1D 21 1D 22 1D 23 1D 24 1D 25 1D 26 1D 27 1D 30 1E 31 1E 32 1E 33 1E 34 1E 35 1E 36 1E 37 1E 40 1F 41 1F 42 1F 43 1F 44 1F 45 1F 46 1F 47 1F 50 20 51 20 52 20 53 20 54 20 55 20 56 20 57 20 60 21 61 21 62 21 63 21 64 21 65 21 66 21 67 21 70 22 71 22 72 22 73 22 74 22 75 22 76 22 77 22*,"........................"
0,"3135","1:14.033.973","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3136","1:18.142.696","278.200 us","1 B","","S","50","Write Transaction",00,"."
0,"3137","1:18.142.974","218.000 us","1 B","","SP","50","Read Transaction",19*,"."
0,"3138","1:18.143.862","278.200 us","1 B","","S","50","Write Transaction",7F,"."
0,"3139","1:18.144.141","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3140","1:18.145.011","278.100 us","1 B","","S","50","Write Transaction",81,"."
0,"3141","1:18.145.289","1.773.700 ms","16 B","","SP","50","Read Transaction",4C 55 4D 45 4E 54 55 4D 20 20 20 20 20 20 20 20*,"LUMENTUM        "
0,"3142","1:18.149.529","278.100 us","1 B","","S","50","Write Transaction",7F,"."
0,"3143","1:18.149.807","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"3144","1:18.150.675","278.100 us","1 B","","S","50","Write Transaction",94,"."
0,"3145","1:18.150.953","1.773.700 ms","16 B","","SP","50","Read Transaction",39 36 35 33 2D 45 31 2D 31 30 31 31 20 20 20 20*,"9653-E1-1011    "
0,"3146","1:18.156.817","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"3147","1:18.157.095","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3148","1:18.158.078","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"3149","1:18.158.356","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"3150","1:18.159.210","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"3151","1:18.160.118","278.100 us","1 B","","S","50","Write Transaction",A3,"."
0,"3152","1:18.160.396","218.000 us","1 B","","SP","50","Read Transaction",77*,"w"
0,"3153","1:18.161.242","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"3154","1:18.162.016","278.200 us","1 B","","S","50","Write Transaction",55,"U"
